Timestamp,Sensor Type,Data,Trigger Event
2024-12-24 03:24:00, 2, 17.1473,  
2024-12-24 03:24:05, 3, 98.3259, 
2024-12-24 03:24:10, 3, 132.656, 
2024-12-24 03:24:10, 2, 18.0942,  
2024-12-24 03:24:15, 3, 120.543, 
2024-12-24 03:24:20, 3, 154.862, 
2024-12-24 03:24:20, 2, 17.246,  
2024-12-24 03:24:25, 3, 139.422, 
2024-12-24 03:24:30, 3, 193.217, 
2024-12-24 03:24:30, 2, 17.5669,  
2024-12-24 03:24:35, 3, 142.759, 
2024-12-24 03:24:40, 3, 127.217, 
2024-12-24 03:24:40, 2, 18.3722,  
2024-12-24 03:24:45, 3, 121.671, 
2024-12-24 03:24:50, 3, 138.164, 
2024-12-24 03:24:50, 2, 17.2999,  
2024-12-24 03:24:55, 3, 136.319, 
2024-12-24 03:25:00, 3, 133.603, 
2024-12-24 03:25:00, 2, 18.326,  
2024-12-24 03:25:05, 3, 115.613, 
2024-12-24 03:25:10, 3, 131.253, 
2024-12-24 03:25:10, 2, 17.9206,  
2024-12-24 03:25:15, 3, 118.862, 
2024-12-24 03:25:20, 3, 146.226, 
2024-12-24 03:25:20, 2, 17.6863,  
2024-12-24 03:25:25, 3, 108.79, 
2024-12-24 03:25:30, 3, 131.096, 
2024-12-24 03:25:30, 2, 17.2529,  
2024-12-24 03:25:35, 3, 176.573, 
2024-12-24 03:25:40, 3, 120.122, 
2024-12-24 03:25:40, 2, 17.6683,  
2024-12-24 03:25:45, 3, 89.4102, 
2024-12-24 03:25:50, 3, 130.819, 
2024-12-24 03:25:50, 2, 17.9931,  
2024-12-24 03:25:55, 3, 129.986, 
2024-12-24 03:26:00, 3, 102.277, 
2024-12-24 03:26:00, 2, 18.0362,  
2024-12-24 03:26:05, 3, 134.509, 
2024-12-24 03:26:10, 3, 129.542, 
2024-12-24 03:26:10, 2, 16.9051,  
2024-12-24 03:26:15, 3, 145.727, 
2024-12-24 03:26:20, 3, 137.926, 
2024-12-24 03:26:20, 2, 17.6139,  
2024-12-24 03:26:25, 3, 135.122, 
2024-12-24 03:26:30, 3, 153.028, 
2024-12-24 03:26:30, 2, 18.0474,  
2024-12-24 03:26:35, 3, 153.481, 
2024-12-24 03:26:40, 3, 144.18, 
2024-12-24 03:26:40, 2, 18.056,  
2024-12-24 03:26:45, 3, 162.909, 
2024-12-24 03:26:50, 3, 141.868, 
2024-12-24 03:26:50, 2, 18.06,  
2024-12-24 03:26:55, 3, 119.639, 
2024-12-24 03:27:00, 3, 141.588, 
2024-12-24 03:27:00, 2, 17.6771,  
2024-12-24 03:27:05, 3, 86.3469, 
2024-12-24 03:27:10, 3, 130.931, 
2024-12-24 03:27:10, 2, 18.584,  
2024-12-24 03:27:15, 3, 144.076, 
2024-12-24 03:27:20, 3, 154.061, 
2024-12-24 03:27:20, 2, 16.8705,  
2024-12-24 03:27:25, 3, 129.669, 
2024-12-24 03:27:30, 3, 139.775, 
2024-12-24 03:27:30, 2, 17.2822,  
2024-12-24 03:27:35, 3, 136.232, 
2024-12-24 03:27:40, 3, 139.209, 
2024-12-24 03:27:40, 2, 17.6017,  
2024-12-24 03:27:45, 3, 146.836, 
2024-12-24 03:27:50, 3, 106.992, 
2024-12-24 03:27:50, 2, 17.3191,  
2024-12-24 03:27:55, 3, 147.245, 
2024-12-24 03:28:00, 3, 148.382, 
2024-12-24 03:28:00, 2, 18.7017,  
2024-12-24 03:28:05, 3, 147.919, 
2024-12-24 03:28:10, 3, 132.145, 
2024-12-24 03:28:10, 2, 16.8088,  
2024-12-24 03:28:15, 3, 161.26, 
2024-12-24 03:28:20, 3, 152.284, 
2024-12-24 03:28:20, 2, 17.2247,  
2024-12-24 03:28:25, 3, 131.426, 
2024-12-24 03:28:30, 3, 136.897, 
2024-12-24 03:28:30, 2, 17.5011,  
2024-12-24 03:28:35, 3, 157.034, 
2024-12-24 03:28:40, 3, 164.952, 
2024-12-24 03:28:40, 2, 17.9857,  
2024-12-24 03:28:45, 3, 75.6166, 
2024-12-24 03:28:50, 3, 127.769, 
2024-12-24 03:28:50, 2, 18.3612,  
2024-12-24 03:28:55, 3, 144.205, 
2024-12-24 03:29:00, 3, 125.811, 
2024-12-24 03:29:00, 2, 16.9745,  
2024-12-24 03:29:05, 3, 109.971, 
2024-12-24 03:29:10, 3, 121.472, 
2024-12-24 03:29:10, 2, 17.8558,  
2024-12-24 03:29:15, 3, 130.935, 
2024-12-24 03:29:20, 3, 158.749, 
2024-12-24 03:29:20, 2, 18.8848,  
2024-12-24 03:29:25, 3, 167.182, 
2024-12-24 03:29:30, 3, 135.54, 
2024-12-24 03:29:30, 2, 18.6574,  
2024-12-24 03:29:35, 3, 142.615, 
2024-12-24 03:29:40, 3, 168.789, 
2024-12-24 03:29:40, 2, 18.9441,  
2024-12-24 03:29:45, 3, 128.304, 
2024-12-24 03:29:50, 3, 131.648, 
2024-12-24 03:29:50, 2, 18.6766,  
2024-12-24 03:29:55, 3, 148.717, 
2024-12-24 03:30:00, 3, 122.656, 
2024-12-24 03:30:00, 2, 17.1933,  
2024-12-24 03:30:05, 3, 168.652, 
2024-12-24 03:30:10, 3, 137.983, 
2024-12-24 03:30:10, 2, 17.7938,  
2024-12-24 03:30:15, 3, 117.362, 
2024-12-24 03:30:20, 3, 133.197, 
2024-12-24 03:30:20, 2, 18.5427,  
2024-12-24 03:30:25, 3, 146.032, 
2024-12-24 03:30:30, 3, 152.259, 
2024-12-24 03:30:30, 2, 17.3088,  
2024-12-24 03:30:35, 3, 125.824, 
2024-12-24 03:30:40, 3, 147.001, 
2024-12-24 03:30:40, 2, 17.5578,  
2024-12-24 03:30:45, 3, 156.999, 
2024-12-24 03:30:50, 3, 106.899, 
2024-12-24 03:30:50, 2, 17.8386,  
2024-12-24 03:30:55, 3, 149.04, 
2024-12-24 03:31:00, 3, 142.412, 
2024-12-24 03:31:00, 2, 18.3106,  
2024-12-24 03:31:05, 3, 136.834, 
2024-12-24 03:31:10, 3, 150.425, 
2024-12-24 03:31:10, 2, 17.5926,  
2024-12-24 03:31:15, 3, 123.259, 
2024-12-24 03:31:20, 3, 117.551, 
2024-12-24 03:31:20, 2, 17.1649,  
2024-12-24 03:31:25, 3, 138.641, 
2024-12-24 03:31:30, 3, 148.448, 
2024-12-24 03:31:30, 2, 17.4464,  
2024-12-24 03:31:35, 3, 107.262, 
2024-12-24 03:31:40, 3, 141.926, 
2024-12-24 03:31:40, 2, 19.0334,  
2024-12-24 03:31:45, 3, 109.354, 
2024-12-24 03:31:50, 3, 172.581, 
2024-12-24 03:31:50, 2, 18.2478,  
2024-12-24 03:31:55, 3, 140.53, 
2024-12-24 03:32:00, 3, 157.635, 
2024-12-24 03:32:00, 2, 17.9376,  
2024-12-24 03:32:05, 3, 145.076, 
2024-12-24 03:32:10, 3, 136.931, 
2024-12-24 03:32:10, 2, 17.4104,  
2024-12-24 03:32:15, 3, 148.306, 
2024-12-24 03:32:20, 3, 144.693, 
2024-12-24 03:32:20, 2, 17.646,  
2024-12-24 03:32:25, 3, 109.246, 
2024-12-24 03:32:30, 3, 129.836, 
2024-12-24 03:32:30, 2, 17.2197,  
2024-12-24 03:32:35, 3, 162.202, 
2024-12-24 03:32:40, 3, 161.244, 
2024-12-24 03:32:40, 2, 16.9287,  
2024-12-24 03:32:45, 3, 163.32, 
2024-12-24 03:32:50, 3, 147.591, 
2024-12-24 03:32:50, 2, 17.7927,  
2024-12-24 03:32:55, 3, 162.194, 
2024-12-24 03:33:00, 3, 148.952, 
2024-12-24 03:33:00, 2, 18.0083,  
2024-12-24 03:33:05, 3, 167.625, 
2024-12-24 03:33:10, 3, 156.598, 
2024-12-24 03:33:10, 2, 18.2845,  
2024-12-24 03:33:15, 3, 149.46, 
2024-12-24 03:33:20, 3, 117.323, 
2024-12-24 03:33:20, 2, 18.82,  
2024-12-24 03:33:25, 3, 156.244, 
2024-12-24 03:33:30, 3, 149.779, 
2024-12-24 03:33:30, 2, 17.5502,  
2024-12-24 03:33:35, 3, 115.202, 
2024-12-24 03:33:40, 3, 163.997, 
2024-12-24 03:33:40, 2, 18.0098,  
2024-12-24 03:33:45, 3, 107.143, 
2024-12-24 03:33:50, 3, 169.383, 
2024-12-24 03:33:50, 2, 17.4985,  
2024-12-24 03:33:55, 3, 164.623, 
2024-12-24 03:34:00, 3, 146.389, 
2024-12-24 03:34:00, 2, 18.5226,  
2024-12-24 03:34:05, 3, 123.579, 
2024-12-24 03:34:10, 3, 146.806, 
2024-12-24 03:34:10, 2, 18.0213,  
2024-12-24 03:34:15, 3, 166.837, 
2024-12-24 03:34:20, 3, 163.786, 
2024-12-24 03:34:20, 2, 18.3467,  
2024-12-24 03:34:25, 3, 154.121, 
2024-12-24 03:34:30, 3, 155.413, 
2024-12-24 03:34:30, 2, 18.5359,  
2024-12-24 03:34:35, 3, 162.686, 
2024-12-24 03:34:40, 3, 102.43, 
2024-12-24 03:34:40, 2, 17.6023,  
2024-12-24 03:34:45, 3, 149.246, 
2024-12-24 03:34:50, 3, 154.467, 
2024-12-24 03:34:50, 2, 18.1613,  
2024-12-24 03:34:55, 3, 158.794, 
2024-12-24 03:35:00, 3, 151.24, 
2024-12-24 03:35:00, 2, 18.2192,  
2024-12-24 03:35:05, 3, 124.345, 
2024-12-24 03:35:10, 3, 124.398, 
2024-12-24 03:35:10, 2, 18.3435,  
2024-12-24 03:35:15, 3, 121.921, 
2024-12-24 03:35:20, 3, 131.575, 
2024-12-24 03:35:20, 2, 18.0445,  
2024-12-24 03:35:25, 3, 121.511, 
2024-12-24 03:35:30, 3, 151.186, 
2024-12-24 03:35:30, 2, 18.9087,  
2024-12-24 03:35:35, 3, 139.109, 
2024-12-24 03:35:40, 3, 131.695, 
2024-12-24 03:35:40, 2, 17.6671,  
2024-12-24 03:35:45, 3, 157.634, 
2024-12-24 03:35:50, 3, 177.223, 
2024-12-24 03:35:50, 2, 17.1649,  
2024-12-24 03:35:55, 3, 159.116, 
2024-12-24 03:36:00, 3, 191.89, 
2024-12-24 03:36:00, 2, 18.7002,  
2024-12-24 03:36:05, 3, 139.03, 
2024-12-24 03:36:10, 3, 144.862, 
2024-12-24 03:36:10, 2, 18.714,  
2024-12-24 03:36:15, 3, 150.173, 
2024-12-24 03:36:20, 3, 163.879, 
2024-12-24 03:36:20, 2, 19.1303,  
2024-12-24 03:36:25, 3, 145.624, 
2024-12-24 03:36:30, 3, 186.492, 
2024-12-24 03:36:30, 2, 17.8148,  
2024-12-24 03:36:35, 3, 91.916, 
2024-12-24 03:36:40, 3, 119.54, 
2024-12-24 03:36:40, 2, 18.3574,  
2024-12-24 03:36:45, 3, 144.388, 
2024-12-24 03:36:50, 3, 168.131, 
2024-12-24 03:36:50, 2, 17.7841,  
2024-12-24 03:36:55, 3, 108.345, 
2024-12-24 03:37:00, 3, 129.258, 
2024-12-24 03:37:00, 2, 17.9991,  
2024-12-24 03:37:05, 3, 143.281, 
2024-12-24 03:37:10, 3, 131.155, 
2024-12-24 03:37:10, 2, 18.1577,  
2024-12-24 03:37:15, 3, 151.532, 
2024-12-24 03:37:20, 3, 150.771, 
2024-12-24 03:37:20, 2, 18.2925,  
2024-12-24 03:37:25, 3, 172.048, 
2024-12-24 03:37:30, 3, 123.811, 
2024-12-24 03:37:30, 2, 17.4439,  
2024-12-24 03:37:35, 3, 147.846, 
2024-12-24 03:37:40, 3, 126.174, 
2024-12-24 03:37:40, 2, 18.8929,  
2024-12-24 03:37:45, 3, 128.066, 
2024-12-24 03:37:50, 3, 153.095, 
2024-12-24 03:37:50, 2, 18.8997,  
2024-12-24 03:37:55, 3, 167.708, 
2024-12-24 03:38:00, 3, 151.285, 
2024-12-24 03:38:00, 2, 18.1626,  
2024-12-24 03:38:05, 3, 137.003, 
2024-12-24 03:38:10, 3, 153.685, 
2024-12-24 03:38:10, 2, 17.7836,  
2024-12-24 03:38:15, 3, 158.002, 
2024-12-24 03:38:20, 3, 171.481, 
2024-12-24 03:38:20, 2, 17.3529,  
2024-12-24 03:38:25, 3, 123.625, 
2024-12-24 03:38:30, 3, 135.931, 
2024-12-24 03:38:30, 2, 18.4006,  
2024-12-24 03:38:35, 3, 151.662, 
2024-12-24 03:38:40, 3, 132.379, 
2024-12-24 03:38:40, 2, 18.1899,  
2024-12-24 03:38:45, 3, 141.616, 
2024-12-24 03:38:50, 3, 153.216, 
2024-12-24 03:38:50, 2, 17.6768,  
2024-12-24 03:38:55, 3, 128.504, 
2024-12-24 03:39:00, 3, 159.059, 
2024-12-24 03:39:00, 2, 18.2617,  
2024-12-24 03:39:05, 3, 149.787, 
2024-12-24 03:39:10, 3, 121.435, 
2024-12-24 03:39:10, 2, 18.5937,  
2024-12-24 03:39:15, 3, 121.221, 
2024-12-24 03:39:20, 3, 154.881, 
2024-12-24 03:39:20, 2, 18.4951,  
2024-12-24 03:39:25, 3, 117.737, 
2024-12-24 03:39:30, 3, 149.664, 
2024-12-24 03:39:30, 2, 18.2184,  
2024-12-24 03:39:35, 3, 160.96, 
2024-12-24 03:39:40, 3, 128.053, 
2024-12-24 03:39:40, 2, 18.8849,  
2024-12-24 03:39:45, 3, 149.89, 
2024-12-24 03:39:50, 3, 132.986, 
2024-12-24 03:39:50, 2, 17.6372,  
2024-12-24 03:39:55, 3, 155.022, 
2024-12-24 03:40:00, 3, 130.104, 
2024-12-24 03:40:00, 2, 18.6216,  
2024-12-24 03:40:05, 3, 117.969, 
2024-12-24 03:40:10, 3, 128.839, 
2024-12-24 03:40:10, 2, 17.8449,  
2024-12-24 03:40:15, 3, 157.004, 
2024-12-24 03:40:20, 3, 138.784, 
2024-12-24 03:40:20, 2, 19.5543,  
2024-12-24 03:40:25, 3, 149.73, 
2024-12-24 03:40:30, 3, 139.311, 
2024-12-24 03:40:30, 2, 18.7558,  
2024-12-24 03:40:35, 3, 131.623, 
2024-12-24 03:40:40, 3, 157.563, 
2024-12-24 03:40:40, 2, 17.6824,  
2024-12-24 03:40:45, 3, 121.497, 
2024-12-24 03:40:50, 3, 190.54, 
2024-12-24 03:40:50, 2, 18.0119,  
2024-12-24 03:40:55, 3, 121.37, 
2024-12-24 03:41:00, 3, 143.955, 
2024-12-24 03:41:00, 2, 17.9718,  
2024-12-24 03:41:05, 3, 132.275, 
2024-12-24 03:41:10, 3, 116.482, 
2024-12-24 03:41:10, 2, 17.6136,  
2024-12-24 03:41:15, 3, 163.869, 
2024-12-24 03:41:20, 3, 121.136, 
2024-12-24 03:41:20, 2, 18.3594,  
2024-12-24 03:41:25, 3, 139.051, 
2024-12-24 03:41:30, 3, 137.52, 
2024-12-24 03:41:30, 2, 17.2,  
2024-12-24 03:41:35, 3, 157.8, 
2024-12-24 03:41:40, 3, 141.839, 
2024-12-24 03:41:40, 2, 16.9319,  
2024-12-24 03:41:45, 3, 163.927, 
2024-12-24 03:41:50, 3, 129.613, 
2024-12-24 03:41:50, 2, 17.5136,  
2024-12-24 03:41:55, 3, 150.308, 
2024-12-24 03:42:00, 3, 198.17, 
2024-12-24 03:42:00, 2, 17.8046,  
2024-12-24 03:42:05, 3, 144.295, 
2024-12-24 03:42:10, 3, 127.306, 
2024-12-24 03:42:10, 2, 17.268,  
2024-12-24 03:42:15, 3, 161.401, 
2024-12-24 03:42:20, 3, 145.467, 
2024-12-24 03:42:20, 2, 18.8401,  
2024-12-24 03:42:25, 3, 156.238, 
2024-12-24 03:42:30, 3, 155.994, 
2024-12-24 03:42:30, 2, 18.242,  
2024-12-24 03:42:35, 3, 183.143, 
2024-12-24 03:42:40, 3, 159.038, 
2024-12-24 03:42:40, 2, 18.9657,  
2024-12-24 03:42:45, 3, 109.155, 
2024-12-24 03:42:50, 3, 118.48, 
2024-12-24 03:42:50, 2, 18.0772,  
2024-12-24 03:42:55, 3, 126.249, 
2024-12-24 03:43:00, 3, 148.864, 
2024-12-24 03:43:00, 2, 17.7943,  
2024-12-24 03:43:05, 3, 109.576, 
2024-12-24 03:43:10, 3, 166.04, 
2024-12-24 03:43:10, 2, 18.1491,  
2024-12-24 03:43:15, 3, 163.604, 
2024-12-24 03:43:20, 3, 156.502, 
2024-12-24 03:43:20, 2, 18.372,  
2024-12-24 03:43:25, 3, 152.182, 
2024-12-24 03:43:30, 3, 134.173, 
2024-12-24 03:43:30, 2, 18.1925,  
2024-12-24 03:43:35, 3, 165.52, 
2024-12-24 03:43:40, 3, 116.37, 
2024-12-24 03:43:40, 2, 17.9467,  
2024-12-24 03:43:45, 3, 172.957, 
2024-12-24 03:43:50, 3, 169.819, 
2024-12-24 03:43:50, 2, 18.5479,  
2024-12-24 03:43:55, 3, 184.978, 
2024-12-24 03:44:00, 3, 118.489, 
2024-12-24 03:44:00, 2, 17.9392,  
2024-12-24 03:44:05, 3, 168.388, 
2024-12-24 03:44:10, 3, 148.418, 
2024-12-24 03:44:10, 2, 19.1315,  
2024-12-24 03:44:15, 3, 144.412, 
2024-12-24 03:44:20, 3, 140.511, 
2024-12-24 03:44:20, 2, 18.4805,  
2024-12-24 03:44:25, 3, 103.858, 
2024-12-24 03:44:30, 3, 179.86, 
2024-12-24 03:44:30, 2, 18.8124,  
2024-12-24 03:44:35, 3, 157.863, 
2024-12-24 03:44:40, 3, 161.646, 
2024-12-24 03:44:40, 2, 18.3025,  
2024-12-24 03:44:45, 3, 133.789, 
2024-12-24 03:44:50, 3, 143.39, 
2024-12-24 03:44:50, 2, 18.1746,  
2024-12-24 03:44:55, 3, 152.807, 
2024-12-24 03:45:00, 3, 149.4, 
2024-12-24 03:45:00, 2, 18.7429,  
2024-12-24 03:45:05, 3, 121.578, 
2024-12-24 03:45:10, 3, 116.55, 
2024-12-24 03:45:10, 2, 17.7648,  
2024-12-24 03:45:15, 3, 158.373, 
2024-12-24 03:45:20, 3, 143.65, 
2024-12-24 03:45:20, 2, 18.7123,  
2024-12-24 03:45:25, 3, 122.164, 
2024-12-24 03:45:30, 3, 166.469, 
2024-12-24 03:45:30, 2, 18.0566,  
2024-12-24 03:45:35, 3, 129.443, 
2024-12-24 03:45:40, 3, 136.618, 
2024-12-24 03:45:40, 2, 18.3476,  
2024-12-24 03:45:45, 3, 177.695, 
2024-12-24 03:45:50, 3, 119.763, 
2024-12-24 03:45:50, 2, 18.1192,  
2024-12-24 03:45:55, 3, 102.351, 
2024-12-24 03:46:00, 3, 159.921, 
2024-12-24 03:46:00, 2, 18.3565,  
2024-12-24 03:46:05, 3, 120.609, 
2024-12-24 03:46:10, 3, 177.117, 
2024-12-24 03:46:10, 2, 18.283,  
2024-12-24 03:46:15, 3, 155.351, 
2024-12-24 03:46:20, 3, 165.197, 
2024-12-24 03:46:20, 2, 18.4309,  
2024-12-24 03:46:25, 3, 171.448, 
2024-12-24 03:46:30, 3, 175.918, 
2024-12-24 03:46:30, 2, 18.4997,  
2024-12-24 03:46:35, 3, 161.2, 
2024-12-24 03:46:40, 3, 133.328, 
2024-12-24 03:46:40, 2, 18.1119,  
2024-12-24 03:46:45, 3, 145.901, 
2024-12-24 03:46:50, 3, 167.914, 
2024-12-24 03:46:50, 2, 18.5058,  
2024-12-24 03:46:55, 3, 116.15, 
2024-12-24 03:47:00, 3, 172.662, 
2024-12-24 03:47:00, 2, 17.2564,  
2024-12-24 03:47:05, 3, 164.904, 
2024-12-24 03:47:10, 3, 141.834, 
2024-12-24 03:47:10, 2, 19.1248,  
2024-12-24 03:47:15, 3, 151.973, 
2024-12-24 03:47:20, 3, 160.641, 
2024-12-24 03:47:20, 2, 18.3454,  
2024-12-24 03:47:25, 3, 144.838, 
2024-12-24 03:47:30, 3, 165.135, 
2024-12-24 03:47:30, 2, 18.6408,  
2024-12-24 03:47:35, 3, 159.791, 
2024-12-24 03:47:40, 3, 111.255, 
2024-12-24 03:47:40, 2, 19.0205,  
2024-12-24 03:47:45, 3, 163.563, 
2024-12-24 03:47:50, 3, 133.992, 
2024-12-24 03:47:50, 2, 17.547,  
2024-12-24 03:47:55, 3, 169.537, 
2024-12-24 03:48:00, 3, 142.485, 
2024-12-24 03:48:00, 2, 18.9635,  
2024-12-24 03:48:05, 3, 130.265, 
2024-12-24 03:48:10, 3, 141.836, 
2024-12-24 03:48:10, 2, 18.5909,  
2024-12-24 03:48:15, 3, 157.174, 
2024-12-24 03:48:20, 3, 169.543, 
2024-12-24 03:48:20, 2, 17.7517,  
2024-12-24 03:48:25, 3, 145.595, 
2024-12-24 03:48:30, 3, 156.364, 
2024-12-24 03:48:30, 2, 17.8433,  
2024-12-24 03:48:35, 3, 151.816, 
2024-12-24 03:48:40, 3, 167.329, 
2024-12-24 03:48:40, 2, 18.2508,  
2024-12-24 03:48:45, 3, 156.265, 
2024-12-24 03:48:50, 3, 158.208, 
2024-12-24 03:48:50, 2, 18.1286,  
2024-12-24 03:48:55, 3, 154.77, 
2024-12-24 03:49:00, 3, 148.969, 
2024-12-24 03:49:00, 2, 18.4507,  
2024-12-24 03:49:05, 3, 147.705, 
2024-12-24 03:49:10, 3, 136.648, 
2024-12-24 03:49:10, 2, 18.0215,  
2024-12-24 03:49:15, 3, 127.241, 
2024-12-24 03:49:20, 3, 126.356, 
2024-12-24 03:49:20, 2, 18.6322,  
2024-12-24 03:49:25, 3, 149.393, 
2024-12-24 03:49:30, 3, 150.175, 
2024-12-24 03:49:30, 2, 18.4727,  
2024-12-24 03:49:35, 3, 129.06, 
2024-12-24 03:49:40, 3, 157.637, 
2024-12-24 03:49:40, 2, 18.1877,  
2024-12-24 03:49:45, 3, 124.691, 
2024-12-24 03:49:50, 3, 138.92, 
2024-12-24 03:49:50, 2, 18.4818,  
2024-12-24 03:49:55, 3, 193.302, 
2024-12-24 03:50:00, 3, 173.252, 
2024-12-24 03:50:00, 2, 18.3506,  
2024-12-24 03:50:05, 3, 191.44, 
2024-12-24 03:50:10, 3, 176.339, 
2024-12-24 03:50:10, 2, 19.0728,  
2024-12-24 03:50:15, 3, 159.765, 
2024-12-24 03:50:20, 3, 154.836, 
2024-12-24 03:50:20, 2, 17.7801,  
2024-12-24 03:50:25, 3, 130.873, 
2024-12-24 03:50:30, 3, 135.95, 
2024-12-24 03:50:30, 2, 18.3437,  
2024-12-24 03:50:35, 3, 141.089, 
2024-12-24 03:50:40, 3, 146.004, 
2024-12-24 03:50:40, 2, 18.7656,  
2024-12-24 03:50:45, 3, 131.78, 
2024-12-24 03:50:50, 3, 156.011, 
2024-12-24 03:50:50, 2, 18.2229,  
2024-12-24 03:50:55, 3, 164.768, 
2024-12-24 03:51:00, 3, 134.823, 
2024-12-24 03:51:00, 2, 18.3863,  
2024-12-24 03:51:05, 3, 149.153, 
2024-12-24 03:51:10, 3, 166.553, 
2024-12-24 03:51:10, 2, 18.3929,  
2024-12-24 03:51:15, 3, 196.3, 
2024-12-24 03:51:20, 3, 103.766, 
2024-12-24 03:51:20, 2, 17.8871,  
2024-12-24 03:51:25, 3, 172.053, 
2024-12-24 03:51:30, 3, 148.581, 
2024-12-24 03:51:30, 2, 18.7565,  
2024-12-24 03:51:35, 3, 158.375, 
2024-12-24 03:51:40, 3, 155.871, 
2024-12-24 03:51:40, 2, 18.533,  
2024-12-24 03:51:45, 3, 146.203, 
2024-12-24 03:51:50, 3, 159.846, 
2024-12-24 03:51:50, 2, 18.3588,  
2024-12-24 03:51:55, 3, 137.996, 
2024-12-24 03:52:00, 3, 128.135, 
2024-12-24 03:52:00, 2, 19.103,  
2024-12-24 03:52:05, 3, 160.697, 
2024-12-24 03:52:10, 3, 200.946, 
2024-12-24 03:52:10, 2, 18.9691,  
2024-12-24 03:52:15, 3, 157.66, 
2024-12-24 03:52:20, 3, 179.321, 
2024-12-24 03:52:20, 2, 19.2085,  
2024-12-24 03:52:25, 3, 157.665, 
2024-12-24 03:52:30, 3, 136.778, 
2024-12-24 03:52:30, 2, 18.0034,  
2024-12-24 03:52:35, 3, 155.161, 
2024-12-24 03:52:40, 3, 145.001, 
2024-12-24 03:52:40, 2, 18.5795,  
2024-12-24 03:52:45, 3, 175.006, 
2024-12-24 03:52:50, 3, 158.944, 
2024-12-24 03:52:50, 2, 18.5438,  
2024-12-24 03:52:55, 3, 179.9, 
2024-12-24 03:53:00, 3, 176.563, 
2024-12-24 03:53:00, 2, 17.594,  
2024-12-24 03:53:05, 3, 172.682, 
2024-12-24 03:53:10, 3, 170.327, 
2024-12-24 03:53:10, 2, 19.2766,  
2024-12-24 03:53:15, 3, 166.102, 
2024-12-24 03:53:20, 3, 146.609, 
2024-12-24 03:53:20, 2, 18.5108,  
2024-12-24 03:53:25, 3, 162.776, 
2024-12-24 03:53:30, 3, 163.909, 
2024-12-24 03:53:30, 2, 19.0557,  
2024-12-24 03:53:35, 3, 164.336, 
2024-12-24 03:53:40, 3, 148.852, 
2024-12-24 03:53:40, 2, 19.06,  
2024-12-24 03:53:45, 3, 198.333, 
2024-12-24 03:53:50, 3, 116.508, 
2024-12-24 03:53:50, 2, 18.7967,  
2024-12-24 03:53:55, 3, 158.979, 
2024-12-24 03:54:00, 3, 153.099, 
2024-12-24 03:54:00, 2, 19.4356,  
2024-12-24 03:54:05, 3, 173.989, 
2024-12-24 03:54:10, 3, 145.269, 
2024-12-24 03:54:10, 2, 18.5624,  
2024-12-24 03:54:15, 3, 146.339, 
2024-12-24 03:54:20, 3, 143.36, 
2024-12-24 03:54:20, 2, 18.8719,  
2024-12-24 03:54:25, 3, 155.687, 
2024-12-24 03:54:30, 3, 135.413, 
2024-12-24 03:54:30, 2, 19.369,  
2024-12-24 03:54:35, 3, 153.887, 
2024-12-24 03:54:40, 3, 152.187, 
2024-12-24 03:54:40, 2, 18.2983,  
2024-12-24 03:54:45, 3, 157.538, 
2024-12-24 03:54:50, 3, 190.634, 
2024-12-24 03:54:50, 2, 17.7998,  
2024-12-24 03:54:55, 3, 151.867, 
2024-12-24 03:55:00, 3, 118.129, 
2024-12-24 03:55:00, 2, 18.7323,  
2024-12-24 03:55:05, 3, 147.563, 
2024-12-24 03:55:10, 3, 146.924, 
2024-12-24 03:55:10, 2, 18.306,  
2024-12-24 03:55:15, 3, 144.835, 
2024-12-24 03:55:20, 3, 181.321, 
2024-12-24 03:55:20, 2, 18.3769,  
2024-12-24 03:55:25, 3, 185.052, 
2024-12-24 03:55:30, 3, 165.885, 
2024-12-24 03:55:30, 2, 17.9642,  
2024-12-24 03:55:35, 3, 154.365, 
2024-12-24 03:55:40, 3, 128.123, 
2024-12-24 03:55:40, 2, 19.0923,  
2024-12-24 03:55:45, 3, 158.312, 
2024-12-24 03:55:50, 3, 147.127, 
2024-12-24 03:55:50, 2, 18.7591,  
2024-12-24 03:55:55, 3, 136.486, 
2024-12-24 03:56:00, 3, 155.654, 
2024-12-24 03:56:00, 2, 18.6443,  
2024-12-24 03:56:05, 3, 135.566, 
2024-12-24 03:56:10, 3, 148.873, 
2024-12-24 03:56:10, 2, 19.4834,  
2024-12-24 03:56:15, 3, 174.832, 
2024-12-24 03:56:20, 3, 147.585, 
2024-12-24 03:56:20, 2, 18.4455,  
2024-12-24 03:56:25, 3, 151.552, 
2024-12-24 03:56:30, 3, 164.099, 
2024-12-24 03:56:30, 2, 19.8879,  
2024-12-24 03:56:35, 3, 189.305, 
2024-12-24 03:56:40, 3, 183.499, 
2024-12-24 03:56:40, 2, 18.6071,  
2024-12-24 03:56:45, 3, 113.623, 
2024-12-24 03:56:50, 3, 130.77, 
2024-12-24 03:56:50, 2, 18.322,  
2024-12-24 03:56:55, 3, 186.687, 
2024-12-24 03:57:00, 3, 167.382, 
2024-12-24 03:57:00, 2, 19.3162,  
2024-12-24 03:57:05, 3, 154.131, 
2024-12-24 03:57:10, 3, 185.769, 
2024-12-24 03:57:10, 2, 19.3108,  
2024-12-24 03:57:15, 3, 182.827, 
